year,month,fiscal week,id,business group,region,pred,actual,bias,abs_err
2021,7,30,001,Channel - Industrial,Asia Pacific & ANZ,72060.265625,84883.140625,-0.15106504,12822.875
2021,8,31,001,Channel - Industrial,Asia Pacific & ANZ,72277.6484375,75788.5078125,-0.04632443,3510.8594
2021,8,32,001,Channel - Industrial,Asia Pacific & ANZ,72201.359375,63662.3515625,0.13412963,8539.008
2021,8,33,001,Channel - Industrial,Asia Pacific & ANZ,71879.0,55018.421875,0.30645332,16860.578
2021,8,34,001,Channel - Industrial,Asia Pacific & ANZ,71649.4375,74274.859375,-0.035347383,2625.4219
2021,8,35,001,Channel - Industrial,Asia Pacific & ANZ,72067.90625,71523.9375,0.0076054083,543.96875
2021,9,36,001,Channel - Industrial,Asia Pacific & ANZ,72137.5078125,74274.859375,-0.028776245,2137.3516
2021,9,37,001,Channel - Industrial,Asia Pacific & ANZ,72251.609375,83919.96875,-0.13904151,11668.359
2021,9,38,001,Channel - Industrial,Asia Pacific & ANZ,72211.6484375,87916.1484375,-0.17863044,15704.5
2021,9,39,001,Channel - Industrial,Asia Pacific & ANZ,72298.5703125,75927.59375,-0.047795843,3629.0234
2021,10,40,001,Channel - Industrial,Asia Pacific & ANZ,72069.40625,67935.2109375,0.06085497,4134.1953
2021,10,41,001,Channel - Industrial,Asia Pacific & ANZ,71770.3125,83919.96875,-0.1447767,12149.656
2021,10,42,001,Channel - Industrial,Asia Pacific & ANZ,72040.1171875,62778.9609375,0.14752007,9261.156
2021,10,43,001,Channel - Industrial,Asia Pacific & ANZ,70498.8671875,60267.80859375,0.16975993,10231.059
2021,11,44,001,Channel - Industrial,Asia Pacific & ANZ,69732.1796875,57756.6484375,0.20734464,11975.531
2021,11,45,001,Channel - Industrial,Asia Pacific & ANZ,69062.453125,70312.4375,-0.017777571,1249.9844
2021,11,46,001,Channel - Industrial,Asia Pacific & ANZ,69013.078125,67475.3515625,0.022789456,1537.7266
2021,11,47,001,Channel - Industrial,Asia Pacific & ANZ,69216.6640625,82810.6484375,-0.16415745,13593.984
2021,11,48,001,Channel - Industrial,Asia Pacific & ANZ,69817.0625,76676.53125,-0.08945982,6859.4688
2021,12,49,001,Channel - Industrial,Asia Pacific & ANZ,69859.203125,82810.6484375,-0.15639831,12951.445
2021,12,50,001,Channel - Industrial,Asia Pacific & ANZ,70169.3671875,67709.5703125,0.036328644,2459.7969
2021,12,51,001,Channel - Industrial,Asia Pacific & ANZ,70433.890625,83641.2265625,-0.15790462,13207.336
2021,12,52,001,Channel - Industrial,Asia Pacific & ANZ,71069.828125,83641.2265625,-0.15030146,12571.398
2022,1,1,001,Channel - Industrial,Asia Pacific & ANZ,71330.5625,79658.3203125,-0.10454348,8327.758
2022,1,2,001,Channel - Industrial,Asia Pacific & ANZ,71396.6953125,83641.2265625,-0.1463935,12244.531
2022,1,3,001,Channel - Industrial,Asia Pacific & ANZ,71574.765625,53555.1796875,0.33646765,18019.586
2022,1,4,001,Channel - Industrial,Asia Pacific & ANZ,68692.125,60858.16015625,0.12872498,7833.965
2022,2,5,001,Channel - Industrial,Asia Pacific & ANZ,67495.65625,55989.51171875,0.20550536,11506.145
2022,2,6,001,Channel - Industrial,Asia Pacific & ANZ,66630.8671875,73029.7890625,-0.087620705,6398.922
2022,2,7,001,Channel - Industrial,Asia Pacific & ANZ,66007.6953125,64788.28125,0.018821523,1219.4141
2022,2,8,001,Channel - Industrial,Asia Pacific & ANZ,66024.796875,73623.0390625,-0.10320468,7598.242
2022,2,9,001,Channel - Industrial,Asia Pacific & ANZ,66554.828125,73623.0390625,-0.096005425,7068.211
2022,3,10,001,Channel - Industrial,Asia Pacific & ANZ,66962.7421875,79512.890625,-0.15783791,12550.148
2022,3,11,001,Channel - Industrial,Asia Pacific & ANZ,67469.6796875,46792.94140625,0.4418773,20676.738
2022,3,12,001,Channel - Industrial,Asia Pacific & ANZ,67505.75,49392.55078125,0.36671925,18113.2
2022,3,13,001,Channel - Industrial,Asia Pacific & ANZ,67823.7578125,49392.55078125,0.37315762,18431.207
2022,4,14,001,Channel - Industrial,Asia Pacific & ANZ,67998.0234375,54591.76171875,0.24557298,13406.262
2022,4,15,001,Channel - Industrial,Asia Pacific & ANZ,68382.5625,59790.98046875,0.14369361,8591.582
2022,4,16,001,Channel - Industrial,Asia Pacific & ANZ,68816.109375,50581.8203125,0.36049095,18234.29
2022,4,17,001,Channel - Industrial,Asia Pacific & ANZ,67468.9453125,58169.08984375,0.15987624,9299.855
2022,5,18,001,Channel - Industrial,Asia Pacific & ANZ,67082.015625,63227.26953125,0.06096651,3854.746
2022,5,19,001,Channel - Industrial,Asia Pacific & ANZ,66851.046875,80930.90625,-0.17397383,14079.859
2022,5,20,001,Channel - Industrial,Asia Pacific & ANZ,67018.7578125,32454.5390625,1.0650041,34564.22
2022,5,21,001,Channel - Industrial,Asia Pacific & ANZ,66311.4765625,38636.3515625,0.71629757,27675.125
2022,5,22,001,Channel - Industrial,Asia Pacific & ANZ,66134.5625,40181.80859375,0.64588314,25952.754
2022,6,23,001,Channel - Industrial,Asia Pacific & ANZ,66032.75,43272.7109375,0.5259675,22760.04
2022,6,24,001,Channel - Industrial,Asia Pacific & ANZ,66021.421875,48975.171875,0.348059,17046.25
2022,6,25,001,Channel - Industrial,Asia Pacific & ANZ,65496.66015625,48975.171875,0.33734417,16521.488
2022,6,26,001,Channel - Industrial,Asia Pacific & ANZ,65092.12109375,54130.4609375,0.20250447,10961.66
2022,7,27,001,Channel - Industrial,Asia Pacific & ANZ,64775.71484375,46397.53125,0.3961026,18378.184
2022,7,28,001,Channel - Industrial,Asia Pacific & ANZ,64592.99609375,56708.1015625,0.13904352,7884.8945
2022,7,29,001,Channel - Industrial,Asia Pacific & ANZ,64352.58984375,36427.73046875,0.7665825,27924.86
2022,7,30,001,Channel - Industrial,Asia Pacific & ANZ,63941.33203125,50304.9609375,0.2710741,13636.371
2022,8,31,001,Channel - Industrial,Asia Pacific & ANZ,64500.76171875,48570.30859375,0.3279875,15930.453
2022,8,32,001,Channel - Industrial,Asia Pacific & ANZ,65094.6640625,39897.0390625,0.6315663,25197.625
2022,8,33,001,Channel - Industrial,Asia Pacific & ANZ,65382.43359375,32803.03125,0.99318266,32579.402
2022,8,34,001,Channel - Industrial,Asia Pacific & ANZ,65371.3984375,61505.69140625,0.062851205,3865.707
2022,8,35,001,Channel - Industrial,Asia Pacific & ANZ,65771.7734375,55355.12109375,0.18817866,10416.652
2022,9,36,001,Channel - Industrial,Asia Pacific & ANZ,65929.609375,55355.12109375,0.19103,10574.488
2022,9,37,001,Channel - Industrial,Asia Pacific & ANZ,66078.25,37629.37109375,0.75602853,28448.879
2022,9,38,001,Channel - Industrial,Asia Pacific & ANZ,66986.5859375,35747.8984375,0.87386084,31238.688
2022,9,39,001,Channel - Industrial,Asia Pacific & ANZ,67410.6015625,35747.8984375,0.8857221,31662.703
2022,10,40,001,Channel - Industrial,Asia Pacific & ANZ,67770.5546875,35747.8984375,0.8957913,32022.656
2022,10,41,001,Channel - Industrial,Asia Pacific & ANZ,68020.546875,41392.30078125,0.643314,26628.246
2022,10,42,001,Channel - Industrial,Asia Pacific & ANZ,68643.0234375,35270.6015625,0.94618237,33372.42
2022,10,43,001,Channel - Industrial,Asia Pacific & ANZ,66425.34375,35270.6015625,0.8833062,31154.742
2022,11,44,001,Channel - Industrial,Asia Pacific & ANZ,65734.2421875,38477.01953125,0.70840263,27257.223
2022,11,45,001,Channel - Industrial,Asia Pacific & ANZ,65261.3671875,52905.8984375,0.23353669,12355.469
2022,11,46,001,Channel - Industrial,Asia Pacific & ANZ,64886.09375,34436.69921875,0.8842135,30449.395
2022,11,47,001,Channel - Industrial,Asia Pacific & ANZ,64516.19921875,35814.171875,0.8014154,28702.027
2022,11,48,001,Channel - Industrial,Asia Pacific & ANZ,64720.859375,30304.30078125,1.1356988,34416.56
2022,12,49,001,Channel - Industrial,Asia Pacific & ANZ,64875.6015625,35814.171875,0.81145054,29061.43
2022,12,50,001,Channel - Industrial,Asia Pacific & ANZ,65005.3828125,37206.73828125,0.74714005,27798.645
2022,12,51,001,Channel - Industrial,Asia Pacific & ANZ,65297.46484375,45961.26953125,0.4207063,19336.195
2022,12,52,001,Channel - Industrial,Asia Pacific & ANZ,65885.65625,48149.8984375,0.36834466,17735.758
2022,12,53,001,Channel - Industrial,Asia Pacific & ANZ,66390.5,43772.640625,0.51671225,22617.86
key,all_pred_acc,all_pred_bias,monthly_acc,monthly_bias
"('001', 'Asia Pacific & ANZ', 'Channel - Industrial')",0.7259188890457153,0.18548431992530823,0.765140175819397,0.16289518773555756
2021,7,30,002,Channel - Industrial,Americas,56439.83984375,56083.8203125,0.00634799,356.01953
2021,8,31,002,Channel - Industrial,Americas,56730.44140625,50074.83984375,0.13291308,6655.6016
2021,8,32,002,Channel - Industrial,Americas,56600.0625,42062.859375,0.34560663,14537.203
2021,8,33,002,Channel - Industrial,Americas,56203.203125,41658.5390625,0.34914005,14544.664
2021,8,34,002,Channel - Industrial,Americas,56000.5859375,56239.03125,-0.0042398544,238.44531
2021,8,35,002,Channel - Industrial,Americas,56556.66796875,54156.1015625,0.044326793,2400.5664
2021,9,36,002,Channel - Industrial,Americas,56622.73828125,56239.03125,0.0068227886,383.70703
2021,9,37,002,Channel - Industrial,Americas,56794.296875,52602.12109375,0.07969595,4192.176
2021,9,38,002,Channel - Industrial,Americas,56691.44140625,55106.98046875,0.028752454,1584.4609
2021,9,39,002,Channel - Industrial,Americas,56787.4140625,47592.390625,0.19320364,9195.023
2021,10,40,002,Channel - Industrial,Americas,56481.5390625,42582.66015625,0.32639763,13898.879
2021,10,41,002,Channel - Industrial,Americas,56139.1171875,52602.12109375,0.06724056,3536.996
2021,10,42,002,Channel - Industrial,Americas,56435.83984375,59695.25,-0.05460083,3259.4102
2021,10,43,002,Channel - Industrial,Americas,56976.03515625,57307.44140625,-0.005782953,331.40625
2021,11,44,002,Channel - Industrial,Americas,57102.22265625,54919.62890625,0.039741598,2182.5938
2021,11,45,002,Channel - Industrial,Americas,57130.73828125,66858.671875,-0.14549996,9727.934
2021,11,46,002,Channel - Industrial,Americas,57545.8515625,67046.59375,-0.14170358,9500.742
2021,11,47,002,Channel - Industrial,Americas,57568.6875,82284.453125,-0.3003698,24715.766
2021,11,48,002,Channel - Industrial,Americas,57927.59765625,76189.3125,-0.23968866,18261.715
2021,12,49,002,Channel - Industrial,Americas,57972.35546875,82284.453125,-0.29546404,24312.098
2021,12,50,002,Channel - Industrial,Americas,58123.78515625,47277.94140625,0.22940601,10845.844
2021,12,51,002,Channel - Industrial,Americas,57481.6953125,58402.16015625,-0.015760802,920.46484
2021,12,52,002,Channel - Industrial,Americas,57632.96875,58402.16015625,-0.013170599,769.1914
2022,1,1,002,Channel - Industrial,Americas,57598.1875,55621.109375,0.035545465,1977.0781
2022,1,2,002,Channel - Industrial,Americas,57488.734375,58402.16015625,-0.015640274,913.4258
2022,1,3,002,Channel - Industrial,Americas,57530.953125,49353.8984375,0.16568205,8177.0547
2022,1,4,002,Channel - Industrial,Americas,57061.046875,56083.98046875,0.017421488,977.0664
2022,2,5,002,Channel - Industrial,Americas,57132.62109375,51597.26171875,0.1072801,5535.3594
2022,2,6,002,Channel - Industrial,Americas,56905.5703125,67300.7734375,-0.1544589,10395.203
2022,2,7,002,Channel - Industrial,Americas,57357.76953125,37552.421875,0.5274053,19805.348
2022,2,8,002,Channel - Industrial,Americas,56385.671875,42673.19921875,0.32133687,13712.473
2022,2,9,002,Channel - Industrial,Americas,56272.14453125,42673.19921875,0.3186765,13598.945
2022,3,10,002,Channel - Industrial,Americas,56112.06640625,46087.05859375,0.21752328,10025.008
2022,3,11,002,Channel - Industrial,Americas,56167.66796875,48910.8515625,0.14836822,7256.8164
2022,3,12,002,Channel - Industrial,Americas,56470.62109375,51628.12109375,0.093795784,4842.5
2022,3,13,002,Channel - Industrial,Americas,56734.88671875,51628.12109375,0.09891442,5106.7656
2022,4,14,002,Channel - Industrial,Americas,56865.5,57062.66015625,-0.0034551518,197.16016
2022,4,15,002,Channel - Industrial,Americas,57177.5625,62497.19921875,-0.085118,5319.6367
2022,4,16,002,Channel - Industrial,Americas,57474.671875,48999.48828125,0.17296474,8475.184
2022,4,17,002,Channel - Industrial,Americas,57203.1640625,56349.421875,0.01515086,853.7422
2022,5,18,002,Channel - Industrial,Americas,57433.4609375,61249.37109375,-0.062301215,3815.9102
2022,5,19,002,Channel - Industrial,Americas,57633.6640625,78399.1875,-0.26486912,20765.523
2022,5,20,002,Channel - Industrial,Americas,58045.89453125,43672.87109375,0.32910645,14373.023
2022,5,21,002,Channel - Industrial,Americas,57149.140625,51991.51953125,0.0992012,5157.621
2022,5,22,002,Channel - Industrial,Americas,57123.08984375,54071.1796875,0.056442454,3051.9102
2022,6,23,002,Channel - Industrial,Americas,57056.3046875,58230.5,-0.020164609,1174.1953
2022,6,24,002,Channel - Industrial,Americas,57137.3828125,41232.62109375,0.3857325,15904.762
2022,6,25,002,Channel - Industrial,Americas,56576.36328125,41232.62109375,0.37212628,15343.742
2022,6,26,002,Channel - Industrial,Americas,56378.125,45572.890625,0.23709784,10805.234
2022,7,27,002,Channel - Industrial,Americas,56479.73828125,39062.48046875,0.44588202,17417.258
2022,7,28,002,Channel - Industrial,Americas,56111.12109375,47743.03125,0.17527354,8368.09
2022,7,29,002,Channel - Industrial,Americas,56454.95703125,44365.1015625,0.27250823,12089.855
2022,7,30,002,Channel - Industrial,Americas,55952.859375,61266.08984375,-0.08672384,5313.2305
2022,8,31,002,Channel - Industrial,Americas,56396.6171875,59153.4609375,-0.046604943,2756.8438
2022,8,32,002,Channel - Industrial,Americas,56395.05078125,48590.33984375,0.16062269,7804.711
2022,8,33,002,Channel - Industrial,Americas,56026.08203125,37563.0390625,0.49152154,18463.043
2022,8,34,002,Channel - Industrial,Americas,55471.93359375,70430.703125,-0.21238989,14958.77
2022,8,35,002,Channel - Industrial,Americas,55910.65625,63387.62890625,-0.11795634,7476.9727
2022,9,36,002,Channel - Industrial,Americas,55753.01953125,63387.62890625,-0.12044321,7634.6094
2022,9,37,002,Channel - Industrial,Americas,55725.375,57748.58984375,-0.03503488,2023.2148
2022,9,38,002,Channel - Industrial,Americas,55871.0859375,54861.16015625,0.018408757,1009.9258
2022,9,39,002,Channel - Industrial,Americas,55925.4609375,54861.16015625,0.019399896,1064.3008
2022,10,40,002,Channel - Industrial,Americas,56001.9296875,54861.16015625,0.020793755,1140.7695
2022,10,41,002,Channel - Industrial,Americas,56058.7265625,63523.44921875,-0.117511295,7464.7227
2022,10,42,002,Channel - Industrial,Americas,56411.4765625,46755.2890625,0.2065261,9656.1875
2022,10,43,002,Channel - Industrial,Americas,56020.703125,46755.2890625,0.19816825,9265.414
2022,11,44,002,Channel - Industrial,Americas,55931.76953125,51005.76953125,0.09657731,4926.0
2022,11,45,002,Channel - Industrial,Americas,56039.20703125,70132.9296875,-0.20095728,14093.723
2022,11,46,002,Channel - Industrial,Americas,56753.5078125,54408.69921875,0.043096207,2344.8086
2022,11,47,002,Channel - Industrial,Americas,56734.49609375,56585.05078125,0.0026410741,149.44531
2022,11,48,002,Channel - Industrial,Americas,56939.44921875,47879.66015625,0.18922,9059.789
2022,12,49,002,Channel - Industrial,Americas,56669.765625,56585.05078125,0.0014971241,84.71484
2022,12,50,002,Channel - Industrial,Americas,56988.296875,37057.26171875,0.53784424,19931.035
2022,12,51,002,Channel - Industrial,Americas,56043.53125,45776.62109375,0.22428283,10266.91
2022,12,52,002,Channel - Industrial,Americas,55974.1953125,47956.4609375,0.16718778,8017.7344
2022,12,53,002,Channel - Industrial,Americas,55925.93359375,43596.78125,0.2827996,12329.152
key,all_pred_acc,all_pred_bias,monthly_acc,monthly_bias
"('002', 'Americas', 'Channel - Industrial')",0.8540052175521851,0.05028994008898735,0.9149389266967773,0.04484938085079193
2021,7,30,002,Channel - Industrial,Asia Pacific & ANZ,16309.5537109375,15872.169921875,0.027556647,437.3838
2021,8,31,002,Channel - Industrial,Asia Pacific & ANZ,16362.4267578125,14171.580078125,0.15459438,2190.8467
2021,8,32,002,Channel - Industrial,Asia Pacific & ANZ,16334.455078125,11904.1298828125,0.37216708,4430.325
2021,8,33,002,Channel - Industrial,Asia Pacific & ANZ,16252.9111328125,18624.130859375,-0.12731975,2371.2197
2021,8,34,002,Channel - Industrial,Asia Pacific & ANZ,16250.5654296875,25142.5703125,-0.35366333,8892.005
2021,8,35,002,Channel - Industrial,Asia Pacific & ANZ,16326.9912109375,24211.369140625,-0.32564774,7884.378
2021,9,36,002,Channel - Industrial,Asia Pacific & ANZ,16328.5673828125,25142.5703125,-0.35056093,8814.003
2021,9,37,002,Channel - Industrial,Asia Pacific & ANZ,16355.5380859375,14271.419921875,0.14603439,2084.1182
2021,9,38,002,Channel - Industrial,Asia Pacific & ANZ,16332.5908203125,14951.009765625,0.092407204,1381.581
2021,9,39,002,Channel - Industrial,Asia Pacific & ANZ,16381.2763671875,12912.240234375,0.2686626,3469.0361
2021,10,40,002,Channel - Industrial,Asia Pacific & ANZ,16332.6728515625,11553.0498046875,0.41371092,4779.623
2021,10,41,002,Channel - Industrial,Asia Pacific & ANZ,16263.3994140625,14271.419921875,0.13957822,1991.9795
2021,10,42,002,Channel - Industrial,Asia Pacific & ANZ,16320.921875,17272.7890625,-0.055107903,951.8672
2021,10,43,002,Channel - Industrial,Asia Pacific & ANZ,16351.5458984375,16581.880859375,-0.013890762,230.33496
2021,11,44,002,Channel - Industrial,Asia Pacific & ANZ,16338.5703125,15890.9697265625,0.028166978,447.6006
2021,11,45,002,Channel - Industrial,Asia Pacific & ANZ,16315.35546875,19345.529296875,-0.15663432,3030.1738
2021,11,46,002,Channel - Industrial,Asia Pacific & ANZ,16394.060546875,16625.4609375,-0.013918434,231.40039
2021,11,47,002,Channel - Industrial,Asia Pacific & ANZ,16368.3330078125,20403.970703125,-0.19778688,4035.6377
2021,11,48,002,Channel - Industrial,Asia Pacific & ANZ,16465.388671875,18892.5703125,-0.1284728,2427.1816
2021,12,49,002,Channel - Industrial,Asia Pacific & ANZ,16470.80078125,20403.970703125,-0.19276492,3933.17
2021,12,50,002,Channel - Industrial,Asia Pacific & ANZ,16521.92578125,15553.08984375,0.062292185,968.83594
2021,12,51,002,Channel - Industrial,Asia Pacific & ANZ,16452.99609375,19212.640625,-0.14363693,2759.6445
2021,12,52,002,Channel - Industrial,Asia Pacific & ANZ,16529.9609375,19212.640625,-0.13963097,2682.6797
2022,1,1,002,Channel - Industrial,Asia Pacific & ANZ,16553.11328125,18297.75,-0.09534706,1744.6367
2022,1,2,002,Channel - Industrial,Asia Pacific & ANZ,16548.134765625,19212.640625,-0.13868505,2664.5059
2022,1,3,002,Channel - Industrial,Asia Pacific & ANZ,16573.1796875,23542.140625,-0.2960207,6968.961
2022,1,4,002,Channel - Industrial,Asia Pacific & ANZ,16684.263671875,26752.4296875,-0.37634584,10068.166
2022,2,5,002,Channel - Industrial,Asia Pacific & ANZ,16783.392578125,24612.240234375,-0.31808758,7828.8477
2022,2,6,002,Channel - Industrial,Asia Pacific & ANZ,16794.01171875,32102.919921875,-0.47686964,15308.908
2022,2,7,002,Channel - Industrial,Asia Pacific & ANZ,16915.82421875,23188.720703125,-0.270515,6272.8965
2022,2,8,002,Channel - Industrial,Asia Pacific & ANZ,16828.888671875,26350.8203125,-0.36135238,9521.932
2022,2,9,002,Channel - Industrial,Asia Pacific & ANZ,16865.833984375,26350.8203125,-0.35995033,9484.986
2022,3,10,002,Channel - Industrial,Asia Pacific & ANZ,16872.25390625,28458.880859375,-0.40713573,11586.627
2022,3,11,002,Channel - Industrial,Asia Pacific & ANZ,16906.0703125,20887.4609375,-0.19061151,3981.3906
2022,3,12,002,Channel - Industrial,Asia Pacific & ANZ,16827.27734375,22047.869140625,-0.23678441,5220.592
2022,3,13,002,Channel - Industrial,Asia Pacific & ANZ,16828.1875,22047.869140625,-0.23674314,5219.6816
2022,4,14,002,Channel - Industrial,Asia Pacific & ANZ,16822.1484375,24368.69921875,-0.30968213,7546.551
2022,4,15,002,Channel - Industrial,Asia Pacific & ANZ,16858.375,26689.529296875,-0.36835247,9831.154
2022,4,16,002,Channel - Industrial,Asia Pacific & ANZ,16903.8515625,24881.919921875,-0.32063717,7978.0684
2022,4,17,002,Channel - Industrial,Asia Pacific & ANZ,16843.337890625,28614.2109375,-0.4113646,11770.873
2022,5,18,002,Channel - Industrial,Asia Pacific & ANZ,16882.330078125,31102.400390625,-0.4572017,14220.07
2022,5,19,002,Channel - Industrial,Asia Pacific & ANZ,16920.470703125,39811.078125,-0.57498085,22890.607
2022,5,20,002,Channel - Industrial,Asia Pacific & ANZ,17011.5078125,12537.400390625,0.35686085,4474.1074
2022,5,21,002,Channel - Industrial,Asia Pacific & ANZ,16729.822265625,14925.4697265625,0.12089084,1804.3525
2022,5,22,002,Channel - Industrial,Asia Pacific & ANZ,16727.52734375,15522.490234375,0.07763169,1205.0371
2022,6,23,002,Channel - Industrial,Asia Pacific & ANZ,16714.7265625,16716.529296875,-0.00010784143,1.8027344
2022,6,24,002,Channel - Industrial,Asia Pacific & ANZ,16730.634765625,13255.099609375,0.26220363,3475.5352
2022,6,25,002,Channel - Industrial,Asia Pacific & ANZ,16454.451171875,13255.099609375,0.2413676,3199.3516
2022,6,26,002,Channel - Industrial,Asia Pacific & ANZ,16290.72265625,14650.3701171875,0.111966625,1640.3525
2022,7,27,002,Channel - Industrial,Asia Pacific & ANZ,16196.1884765625,12557.4599609375,0.28976628,3638.7285
2022,7,28,002,Channel - Industrial,Asia Pacific & ANZ,16079.021484375,15348.009765625,0.04762909,731.0117
2022,7,29,002,Channel - Industrial,Asia Pacific & ANZ,16053.2421875,9127.5498046875,0.75876796,6925.6924
2022,7,30,002,Channel - Industrial,Asia Pacific & ANZ,15970.5576171875,12604.7099609375,0.26703095,3365.8477
2022,8,31,002,Channel - Industrial,Asia Pacific & ANZ,16066.0693359375,12170.0703125,0.32012954,3895.999
2022,8,32,002,Channel - Industrial,Asia Pacific & ANZ,16100.70703125,9996.83984375,0.61057967,6103.867
2022,8,33,002,Channel - Industrial,Asia Pacific & ANZ,16056.5849609375,11349.9501953125,0.41468328,4706.635
2022,8,34,002,Channel - Industrial,Asia Pacific & ANZ,16068.419921875,21281.16015625,-0.24494624,5212.74
2022,8,35,002,Channel - Industrial,Asia Pacific & ANZ,16365.3115234375,19153.0390625,-0.14555015,2787.7275
2022,9,36,002,Channel - Industrial,Asia Pacific & ANZ,16437.845703125,19153.0390625,-0.14176306,2715.1934
2022,9,37,002,Channel - Industrial,Asia Pacific & ANZ,16503.359375,10199.3603515625,0.6180779,6303.999
2022,9,38,002,Channel - Industrial,Asia Pacific & ANZ,16293.880859375,9689.3896484375,0.68162096,6604.491
2022,9,39,002,Channel - Industrial,Asia Pacific & ANZ,16188.6015625,9689.3896484375,0.67075557,6499.212
2022,10,40,002,Channel - Industrial,Asia Pacific & ANZ,16114.716796875,9689.3896484375,0.6631302,6425.327
2022,10,41,002,Channel - Industrial,Asia Pacific & ANZ,16063.806640625,11219.2900390625,0.43180242,4844.5166
2022,10,42,002,Channel - Industrial,Asia Pacific & ANZ,16074.45703125,25500.26953125,-0.3696358,9425.8125
2022,10,43,002,Channel - Industrial,Asia Pacific & ANZ,16547.67578125,25500.26953125,-0.3510784,8952.594
2022,11,44,002,Channel - Industrial,Asia Pacific & ANZ,16715.83203125,27818.470703125,-0.39911032,11102.639
2022,11,45,002,Channel - Industrial,Asia Pacific & ANZ,16842.6015625,38250.3984375,-0.55967516,21407.797
2022,11,46,002,Channel - Industrial,Asia Pacific & ANZ,16994.05859375,12052.0595703125,0.41005433,4941.999
2022,11,47,002,Channel - Industrial,Asia Pacific & ANZ,16629.75,12534.1396484375,0.3267564,4095.6104
2022,11,48,002,Channel - Industrial,Asia Pacific & ANZ,16502.0859375,10605.8095703125,0.5559478,5896.2764
2022,12,49,002,Channel - Industrial,Asia Pacific & ANZ,16327.5927734375,12534.1396484375,0.30264965,3793.4531
2022,12,50,002,Channel - Industrial,Asia Pacific & ANZ,16262.396484375,6254.7001953125,1.6000282,10007.696
2022,12,51,002,Channel - Industrial,Asia Pacific & ANZ,16013.5546875,7726.39990234375,1.0725764,8287.154
2022,12,52,002,Channel - Industrial,Asia Pacific & ANZ,15889.3388671875,8094.31982421875,0.96302336,7795.019
2022,12,53,002,Channel - Industrial,Asia Pacific & ANZ,15813.1220703125,7358.47021484375,1.1489687,8454.652
key,all_pred_acc,all_pred_bias,monthly_acc,monthly_bias
"('002', 'Asia Pacific & ANZ', 'Channel - Industrial')",0.6875096559524536,-0.09322917461395264,0.7768769860267639,-0.11040572077035904
2021,7,30,013,Channel - Industrial,Americas,53470.0703125,48240.55859375,0.108404875,5229.5117
2021,8,31,013,Channel - Industrial,Americas,53593.734375,43071.9296875,0.2442845,10521.805
2021,8,32,013,Channel - Industrial,Americas,53502.16015625,36180.421875,0.47875997,17321.738
2021,8,33,013,Channel - Industrial,Americas,53288.4375,42825.69921875,0.24430981,10462.738
2021,8,34,013,Channel - Industrial,Americas,53598.38671875,57814.69140625,-0.072927915,4216.3047
2021,8,35,013,Channel - Industrial,Americas,54106.58203125,55673.41015625,-0.028143203,1566.8281
2021,9,36,013,Channel - Industrial,Americas,54288.46484375,57814.69140625,-0.060991876,3526.2266
2021,9,37,013,Channel - Industrial,Americas,54449.62109375,55109.19921875,-0.011968567,659.5781
2021,9,38,013,Channel - Industrial,Americas,54643.9453125,57733.44921875,-0.05351324,3089.504
2021,9,39,013,Channel - Industrial,Americas,54763.296875,49860.7109375,0.09832563,4902.586
2021,10,40,013,Channel - Industrial,Americas,54752.88671875,44612.2109375,0.22730719,10140.676
2021,10,41,013,Channel - Industrial,Americas,54686.0234375,55109.19921875,-0.0076788594,423.17578
2021,10,42,013,Channel - Industrial,Americas,54779.29296875,50214.0703125,0.09091521,4565.2227
2021,10,43,013,Channel - Industrial,Americas,54635.1015625,48205.51171875,0.13337873,6429.59
